Employee_ID,Employee_Name,Department,Designation,Employment_Status,Bank_Account_Number,Month,Present_Days,Overtime_Hours,Basic_Salary,HRA,Gross_Salary,Deductions,Net_Salary,Paid_Amount
E1785,Employee_786,Finance,Officer,Active,69522927112,2024-09,25,56,17335,6934,24269,2768,21501,21501
E1786,Employee_787,Sales,Manager,Inactive,61342220585,2024-03,4,36,19321,7728,27049,772,26277,26277
E1787,Employee_788,HR,Manager,Active,87832879799,2024-01,21,27,28254,11301,39555,1677,37878,37878
E1788,Employee_789,IT,Manager,Active,87387902149,2024-05,14,29,34369,13747,48116,1772,46344,46344
E1789,Employee_790,Sales,Manager,Active,35734968135,2024-07,12,6,15559,6223,21782,778,21004,21004
E1790,Employee_791,Sales,Executive,Inactive,14086218421,2024-06,0,8,15713,6285,21998,1315,20683,20683
E1791,Employee_792,IT,Analyst,Active,79307977072,2024-12,10,24,19593,7837,27430,775,26655,26655
E1792,Employee_793,Sales,Executive,Active,70923768774,2024-01,22,32,30184,12073,42257,1504,40753,40753
E1793,Employee_794,HR,Officer,Active,89148323797,2024-05,0,0,30261,12104,42365,3061,39304,39304
E1794,Employee_795,HR,Executive,Active,20150179389,2024-05,10,50,35372,14148,49520,3659,45861,45861
E1795,Employee_796,IT,Executive,Active,95074135165,2024-06,17,5,37587,15034,52621,1422,51199,51199
E1796,Employee_797,Operations,Officer,Active,46666313257,2024-03,17,17,15256,6102,21358,1141,20217,20217
E1797,Employee_798,Finance,Manager,Active,17902730176,2024-05,20,9,29574,11829,41403,1004,40399,40399
E1798,Employee_799,Operations,Manager,Active,77469207953,2024-07,25,27,15037,6014,21051,3137,17914,17914
E1799,Employee_800,Sales,Manager,Inactive,80070797605,2024-05,15,10,25264,10105,35369,1271,34098,34098
E1800,Employee_801,Finance,Analyst,Active,68729458134,2024-05,12,32,27697,11078,38775,1764,37011,37011
E1801,Employee_802,IT,Officer,Active,69767938487,2024-05,6,0,23652,9460,33112,3287,29825,29825
E1802,Employee_803,IT,Officer,Active,88710782520,2024-10,0,12,30930,12372,43302,3222,40080,40080
E1803,Employee_804,Finance,Executive,Active,57333795297,2024-10,25,36,16832,6732,23564,1759,21805,21805
E1804,Employee_805,HR,Analyst,Active,21857914993,2024-03,15,19,30517,12206,42723,1513,41210,41210
E1805,Employee_806,Finance,Manager,Active,95318032212,2024-01,0,0,38984,15593,54577,627,53950,53950
E1806,Employee_807,Sales,Analyst,Active,27918073152,2024-05,16,51,20167,8066,28233,3050,25183,25183
E1807,Employee_808,HR,Officer,Active,89356076928,2024-09,5,2,15432,6172,21604,1723,19881,19881
E1808,Employee_809,IT,Officer,Active,96496355855,2024-01,1,17,19151,7660,26811,3449,23362,23362
E1809,Employee_810,Finance,Executive,Active,59134731130,2024-03,16,40,29912,11964,41876,3090,38786,38786
E1810,Employee_811,Operations,Executive,Active,40976530969,2024-04,5,13,21411,8564,29975,2025,27950,27950
E1811,Employee_812,Operations,Officer,Active,74920828891,2024-01,13,30,33135,13254,46389,2173,44216,44216
E1812,Employee_813,Sales,Manager,Active,13592400483,2024-01,17,26,36381,14552,50933,991,49942,49942
E1813,Employee_814,Operations,Manager,Active,50812779199,2024-08,5,16,37104,14841,51945,3592,48353,48353
E1814,Employee_815,Finance,Analyst,Inactive,53011439888,2024-02,9,54,39000,15600,54600,1757,52843,52843
E1815,Employee_816,Finance,Officer,Active,59847073460,2024-12,23,45,15256,6102,21358,3261,18097,18097
E1816,Employee_817,Operations,Officer,Active,37933214827,2024-08,17,28,15671,6268,21939,3338,18601,18601
E1817,Employee_818,Finance,Manager,Active,73902309537,2024-07,8,35,15489,6195,21684,2166,19518,19518
E1818,Employee_819,Sales,Manager,Active,69925603308,2024-10,7,36,21889,8755,30644,915,29729,29729
E1819,Employee_820,HR,Officer,Active,26125613261,2024-10,9,25,26906,10762,37668,2695,34973,34973
E1820,Employee_821,Sales,Executive,Active,67747780623,2024-02,16,52,33480,13392,46872,1469,45403,45403
E1821,Employee_822,Sales,Officer,Active,38313375327,2024-06,22,16,33066,13226,46292,2576,43716,43716
E1822,Employee_823,Finance,Officer,Active,90319905793,2024-06,25,21,27603,11041,38644,1884,36760,36760
E1823,Employee_824,HR,Manager,Active,49489104305,2024-03,5,24,17460,6984,24444,807,23637,23637
E1824,Employee_825,Finance,Manager,Inactive,30743924363,2024-11,13,1,19529,7811,27340,2709,24631,24631
E1825,Employee_826,IT,Executive,Active,34286860437,2024-02,21,54,36505,14602,51107,3416,47691,47691
E1826,Employee_827,Finance,Executive,Active,94453499008,2024-12,21,21,16975,6790,23765,3399,20366,20366
E1827,Employee_828,Finance,Analyst,Active,97623765049,2024-01,5,4,18216,7286,25502,560,24942,24942
E1828,Employee_829,Finance,Officer,Active,34881297618,2024-06,25,3,29267,11706,40973,2672,38301,38301
E1829,Employee_830,HR,Manager,Active,83961522053,2024-12,6,35,24581,9832,34413,1979,32434,32434
E1830,Employee_831,Finance,Executive,Active,62338306144,2024-05,11,5,19515,7806,27321,3642,23679,23679
E1831,Employee_832,HR,Analyst,Active,36890440526,2024-11,2,51,37076,14830,51906,3385,48521,48521
E1832,Employee_833,Operations,Analyst,Active,61409109018,2024-09,13,20,27048,10819,37867,2430,35437,35437
E1833,Employee_834,IT,Manager,Active,73134286371,2024-01,21,12,24776,9910,34686,3013,31673,31673
E1834,Employee_835,HR,Manager,Active,65202898486,2024-07,18,53,36323,14529,50852,2790,48062,48062
E1835,Employee_836,Operations,Analyst,Active,12182452047,2024-05,22,36,36947,14778,51725,2013,49712,49712
E1836,Employee_837,HR,Executive,Active,67888251804,2024-05,15,54,17963,7185,25148,3792,21356,21356
E1837,Employee_838,HR,Analyst,Active,72829214274,2024-02,6,24,35913,14365,50278,972,49306,49306
E1838,Employee_839,IT,Officer,Active,16228915808,2024-11,7,25,21786,8714,30500,1458,29042,29042
E1839,Employee_840,Sales,Officer,Active,46640836264,2024-03,17,54,28866,11546,40412,1032,39380,39380
E1840,Employee_841,Sales,Manager,Active,22137323833,2024-07,24,38,21200,8480,29680,993,28687,28687
E1841,Employee_842,HR,Executive,Active,86983307306,2024-06,12,19,32360,12944,45304,3446,41858,41858
E1842,Employee_843,Finance,Executive,Active,39293068904,2024-12,20,32,22345,8938,31283,581,30702,30702
E1843,Employee_844,Operations,Officer,Active,12413186620,2024-02,8,13,15045,6018,21063,3403,17660,17660
E1844,Employee_845,Finance,Analyst,Active,68718241971,2024-06,9,55,16193,6477,22670,1378,21292,21292
E1845,Employee_846,Finance,Manager,Active,38429110281,2024-02,20,35,19512,7804,27316,2045,25271,25271
E1846,Employee_847,HR,Analyst,Active,39312322649,2024-02,22,16,36327,14530,50857,3470,47387,47387
E1847,Employee_848,HR,Analyst,Active,17253385885,2024-02,8,20,37666,15066,52732,511,52221,52221
E1848,Employee_849,HR,Analyst,Active,25255450516,2024-11,14,45,31630,12652,44282,1786,42496,42496
E1849,Employee_850,HR,Executive,Inactive,80549122144,2024-03,19,15,34603,13841,48444,948,47496,47496
E1850,Employee_851,Sales,Officer,Inactive,52811129458,2024-02,1,45,23983,9593,33576,3763,29813,29813
E1851,Employee_852,HR,Executive,Active,51078765362,2024-04,24,15,15636,6254,21890,1261,20629,20629
E1852,Employee_853,Sales,Officer,Active,46619245599,2024-09,12,55,18775,7510,26285,3685,22600,22600
E1853,Employee_854,Sales,Manager,Active,73390757437,2024-06,1,19,17421,6968,24389,525,23864,23864
E1854,Employee_855,HR,Manager,Inactive,79549092671,2024-01,18,28,28025,11210,39235,2306,36929,36929
E1855,Employee_856,IT,Analyst,Active,67858828474,2024-08,25,27,24280,9712,33992,3055,30937,30937
E1856,Employee_857,Operations,Officer,Active,85043882425,2024-12,1,7,19183,7673,26856,2068,24788,24788
E1857,Employee_858,Finance,Officer,Active,15919429246,2024-07,2,23,26351,10540,36891,561,36330,36330
E1858,Employee_859,Sales,Officer,Active,25106660465,2024-10,5,2,32096,12838,44934,728,44206,44206
E1859,Employee_860,Operations,Analyst,Active,37544086540,2024-03,2,24,37229,14891,52120,2338,49782,49782
E1860,Employee_861,IT,Analyst,Active,70985724504,2024-01,9,18,20323,8129,28452,1106,27346,27346
E1861,Employee_862,Finance,Manager,Active,13666418378,2024-05,23,32,37416,14966,52382,1558,50824,50824
E1862,Employee_863,Finance,Executive,Active,51769789976,2024-04,5,1,27888,11155,39043,2228,36815,36815
E1863,Employee_864,Sales,Officer,Active,28727749807,2024-10,22,14,18644,7457,26101,1979,24122,24122
E1864,Employee_865,HR,Officer,Active,53323640948,2024-08,15,21,31142,12456,43598,3438,40160,40160
E1865,Employee_866,IT,Executive,Active,32343061544,2024-01,16,59,22773,9109,31882,2025,29857,29857
E1866,Employee_867,Sales,Officer,Active,63882470743,2024-10,18,9,25778,10311,36089,1260,34829,34829
E1867,Employee_868,IT,Analyst,Active,40954074477,2024-01,2,17,27501,11000,38501,1094,37407,37407
E1868,Employee_869,HR,Analyst,Active,79714186967,2024-12,17,21,29409,11763,41172,3596,37576,37576
E1869,Employee_870,HR,Officer,Active,30825969464,2024-04,6,45,17108,6843,23951,2092,21859,21859
E1870,Employee_871,Sales,Analyst,Active,16001235295,2024-08,8,48,18614,7445,26059,1555,24504,24504
E1871,Employee_872,HR,Analyst,Active,45832220483,2024-05,19,26,25251,10100,35351,2354,32997,32997
E1872,Employee_873,Operations,Officer,Active,79198312720,2024-02,11,12,38341,15336,53677,3583,50094,50094
E1873,Employee_874,Finance,Manager,Active,98349236017,2024-06,4,32,26678,10671,37349,3890,33459,33459
E1874,Employee_875,Sales,Executive,Active,76922308701,2024-05,2,4,29367,11746,41113,2548,38565,38565
E1875,Employee_876,IT,Analyst,Active,43134365625,2024-02,10,25,36663,14665,51328,1958,49370,49370
E1876,Employee_877,Operations,Manager,Active,53981407572,2024-11,24,12,19332,7732,27064,2361,24703,24703
E1877,Employee_878,Sales,Analyst,Active,97805329297,2024-11,3,26,27002,10800,37802,1659,36143,36143
E1878,Employee_879,HR,Analyst,Active,65304635280,2024-11,4,56,35284,14113,49397,1719,47678,47678
E1879,Employee_880,HR,Executive,Active,86144916009,2024-03,0,13,30700,12280,42980,632,42348,42348
E1880,Employee_881,HR,Analyst,Active,75719283411,2024-09,17,23,28769,11507,40276,585,39691,39691
E1881,Employee_882,HR,Executive,Active,29754156588,2024-07,11,2,39323,15729,55052,1999,53053,53053
E1882,Employee_883,IT,Executive,Active,83878865424,2024-07,12,46,21963,8785,30748,2330,28418,28418
E1883,Employee_884,Operations,Executive,Active,48183275533,2024-11,8,50,35952,14380,50332,3895,46437,46437
E1884,Employee_885,Finance,Manager,Active,79212995740,2024-06,1,48,22838,9135,31973,1703,30270,30270
E1885,Employee_886,IT,Officer,Active,85170552826,2024-08,4,29,27399,10959,38358,3063,35295,35295
E1886,Employee_887,IT,Manager,Active,94108893559,2024-04,12,34,27243,10897,38140,674,37466,37466
E1887,Employee_888,Finance,Officer,Active,53183799915,2024-08,15,47,16845,6738,23583,3310,20273,20273
E1888,Employee_889,Finance,Officer,Active,45708546252,2024-04,15,13,28942,11576,40518,3592,36926,36926
E1889,Employee_890,HR,Executive,Active,72273585306,2024-08,23,11,31766,12706,44472,3544,40928,40928
E1890,Employee_891,IT,Analyst,Active,71059742683,2024-09,2,27,19112,7644,26756,2475,24281,24281
E1891,Employee_892,Sales,Executive,Active,30927768822,2024-03,21,43,27780,11112,38892,3676,35216,35216
E1892,Employee_893,Finance,Analyst,Active,87683542873,2024-03,3,28,30690,12276,42966,1077,41889,41889
E1893,Employee_894,Finance,Officer,Active,93697678873,2024-11,10,42,38453,15381,53834,2298,51536,51536
E1894,Employee_895,Operations,Executive,Active,86576626143,2024-02,22,16,35194,14077,49271,2596,46675,46675
E1895,Employee_896,Sales,Analyst,Inactive,96716836994,2024-10,25,39,25088,10035,35123,3075,32048,32048
E1896,Employee_897,Sales,Manager,Active,18234399712,2024-03,13,48,16509,6603,23112,644,22468,22468
E1897,Employee_898,Finance,Analyst,Active,51032221458,2024-03,2,20,38957,15582,54539,3911,50628,50628
E1898,Employee_899,HR,Executive,Active,80004668395,2024-05,15,56,27404,10961,38365,1261,37104,37104
E1899,Employee_900,Operations,Manager,Active,11850522187,2024-05,21,22,16578,6631,23209,1877,21332,21332
E1900,Employee_901,Sales,Analyst,Active,80060330679,2024-02,14,19,32263,12905,45168,3646,41522,41522
E1901,Employee_902,Finance,Analyst,Active,56369758256,2024-12,9,10,33546,13418,46964,2325,44639,44639
E1902,Employee_903,Sales,Analyst,Active,22823776967,2024-10,8,56,29106,11642,40748,1428,39320,39320
E1903,Employee_904,Operations,Analyst,Active,95002918755,2024-06,10,56,24840,9936,34776,1293,33483,33483
E1904,Employee_905,Operations,Analyst,Active,98482270837,2024-05,15,33,39098,15639,54737,2101,52636,52636
E1905,Employee_906,IT,Manager,Active,37226743853,2024-06,9,9,27931,11172,39103,2160,36943,36943
E1906,Employee_907,Finance,Officer,Active,68173594467,2024-01,16,9,16359,6543,22902,818,22084,22084
E1907,Employee_908,Operations,Manager,Active,74600895895,2024-05,18,42,35815,14326,50141,1610,48531,48531
E1908,Employee_909,IT,Manager,Active,78805475864,2024-09,1,59,39532,15812,55344,2076,53268,53268
E1909,Employee_910,IT,Manager,Active,48923170933,2024-12,23,5,35344,14137,49481,1197,48284,48284
E1910,Employee_911,Sales,Officer,Active,76088665231,2024-10,22,35,35195,14078,49273,1346,47927,47927
E1911,Employee_912,Sales,Executive,Active,76487357587,2024-02,1,23,19242,7696,26938,2301,24637,24637
E1912,Employee_913,IT,Officer,Active,77266505798,2024-01,5,11,35601,14240,49841,1282,48559,48559
E1913,Employee_914,Sales,Manager,Active,45300877645,2024-10,18,42,31464,12585,44049,2589,41460,41460
E1914,Employee_915,Operations,Analyst,Active,53434330777,2024-11,7,54,34116,13646,47762,1616,46146,46146
E1915,Employee_916,HR,Analyst,Active,37851529376,2024-09,25,22,39217,15686,54903,2250,52653,52653
E1916,Employee_917,Operations,Manager,Active,63173764819,2024-10,2,26,17709,7083,24792,3076,21716,21716
E1917,Employee_918,IT,Analyst,Active,93886538819,2024-09,25,57,33806,13522,47328,3836,43492,43492
E1918,Employee_919,IT,Manager,Active,55583140353,2024-09,13,56,35025,14010,49035,2149,46886,46886
E1919,Employee_920,Operations,Analyst,Active,69294610027,2024-06,24,44,27791,11116,38907,791,38116,38116
E1920,Employee_921,Sales,Officer,Active,61376837337,2024-08,15,36,32051,12820,44871,1468,43403,43403
E1921,Employee_922,Sales,Executive,Active,59545172896,2024-11,0,5,33880,13552,47432,1987,45445,45445
E1922,Employee_923,IT,Executive,Active,64195146317,2024-01,20,0,18499,7399,25898,2342,23556,23556
E1923,Employee_924,Finance,Officer,Active,17158557419,2024-10,2,5,26690,10676,37366,596,36770,36770
E1924,Employee_925,Sales,Officer,Active,23115893671,2024-04,21,49,23080,9232,32312,1618,30694,30694
E1925,Employee_926,Operations,Manager,Active,14389825257,2024-01,25,21,38207,15282,53489,3897,49592,49592
E1926,Employee_927,Sales,Manager,Active,45897170006,2024-08,17,40,16189,6475,22664,573,22091,22091
E1927,Employee_928,Operations,Manager,Active,71562604748,2024-01,8,23,28908,11563,40471,1859,38612,38612
E1928,Employee_929,IT,Analyst,Active,95285012755,2024-03,5,24,37988,15195,53183,1591,51592,51592
E1929,Employee_930,Sales,Manager,Active,20704614582,2024-04,22,14,27751,11100,38851,1257,37594,37594
E1930,Employee_931,Operations,Officer,Active,60254835495,2024-08,20,25,29714,11885,41599,2441,39158,39158
E1931,Employee_932,IT,Executive,Active,17969531391,2024-06,24,7,16025,6410,22435,3648,18787,18787
E1932,Employee_933,Finance,Analyst,Active,24681448525,2024-10,0,50,39169,15667,54836,707,54129,54129
E1933,Employee_934,Operations,Manager,Active,75753427282,2024-12,20,23,15071,6028,21099,1744,19355,19355
E1934,Employee_935,Finance,Analyst,Active,18318168619,2024-07,9,47,20546,8218,28764,1785,26979,26979
E1935,Employee_936,Finance,Analyst,Active,33610525644,2024-08,5,37,17685,7074,24759,909,23850,23850
E1936,Employee_937,HR,Manager,Active,60861461683,2024-02,22,5,24385,9754,34139,2878,31261,31261
E1937,Employee_938,Sales,Analyst,Active,88132912103,2024-10,11,53,38756,15502,54258,2891,51367,51367
E1938,Employee_939,Operations,Executive,Active,38155646431,2024-11,3,34,33232,13292,46524,3536,42988,42988
E1939,Employee_940,Finance,Officer,Active,76932423698,2024-08,12,41,25576,10230,35806,1270,34536,34536
E1940,Employee_941,HR,Officer,Active,32363867219,2024-03,16,0,17022,6808,23830,2343,21487,21487
E1941,Employee_942,IT,Executive,Active,53311585636,2024-07,7,59,30831,12332,43163,573,42590,42590
E1942,Employee_943,Operations,Analyst,Active,75953917574,2024-03,25,45,37722,15088,52810,2160,50650,50650
E1943,Employee_944,Finance,Manager,Active,54127010958,2024-07,19,35,35125,14050,49175,753,48422,48422
E1944,Employee_945,Sales,Analyst,Active,27691427848,2024-11,2,57,27940,11176,39116,3506,35610,35610
E1945,Employee_946,HR,Executive,Active,70733187458,2024-12,11,11,32682,13072,45754,1319,44435,44435
E1946,Employee_947,Finance,Analyst,Inactive,80944601241,2024-02,6,37,19102,7640,26742,1485,25257,25257
E1947,Employee_948,Sales,Officer,Active,99112050503,2024-10,11,10,32288,12915,45203,831,44372,44372
E1948,Employee_949,Finance,Analyst,Active,99492218744,2024-06,1,11,18026,7210,25236,1921,23315,23315
E1949,Employee_950,Operations,Executive,Active,55974770085,2024-03,23,41,21709,8683,30392,3916,26476,26476
E1950,Employee_951,Operations,Officer,Active,44053064297,2024-03,13,49,36095,14438,50533,3294,47239,47239
E1951,Employee_952,Operations,Analyst,Active,19905345142,2024-09,21,38,39405,15762,55167,1335,53832,53832
E1952,Employee_953,HR,Analyst,Inactive,66973090294,2024-07,22,6,20969,8387,29356,2191,27165,27165
E1953,Employee_954,Operations,Officer,Active,68824698633,2024-05,4,10,17620,7048,24668,954,23714,23714
E1954,Employee_955,Sales,Manager,Active,58073013029,2024-12,8,35,17646,7058,24704,2429,22275,22275
E1955,Employee_956,Finance,Officer,Active,57642847350,2024-10,20,51,19865,7946,27811,1638,26173,26173
E1956,Employee_957,IT,Manager,Active,68120454689,2024-07,10,30,38729,15491,54220,812,53408,53408
E1957,Employee_958,Sales,Executive,Active,47888662025,2024-09,4,32,17289,6915,24204,1517,22687,22687
E1958,Employee_959,Sales,Executive,Active,82120624066,2024-01,2,12,22370,8948,31318,727,30591,30591
E1959,Employee_960,Operations,Officer,Inactive,89380762368,2024-07,16,17,28854,11541,40395,3381,37014,37014
E1960,Employee_961,HR,Officer,Active,57490786150,2024-06,1,40,35256,14102,49358,1357,48001,48001
E1961,Employee_962,Finance,Executive,Active,23634759593,2024-10,23,57,24677,9870,34547,1768,32779,32779
E1962,Employee_963,HR,Manager,Active,64577980257,2024-12,0,55,26343,10537,36880,3365,33515,33515
E1963,Employee_964,Finance,Executive,Active,51711768660,2024-09,6,23,39074,15629,54703,1517,53186,53186
E1964,Employee_965,Finance,Officer,Active,25387519825,2024-01,13,8,32824,13129,45953,3075,42878,42878
E1965,Employee_966,HR,Executive,Active,27712906258,2024-04,4,30,15765,6306,22071,1449,20622,20622
E1966,Employee_967,Sales,Officer,Active,14816440331,2024-09,18,54,27671,11068,38739,926,37813,37813
E1967,Employee_968,Finance,Officer,Active,81816716617,2024-04,10,40,31158,12463,43621,2589,41032,41032
E1968,Employee_969,HR,Executive,Active,15084316421,2024-10,22,9,19092,7636,26728,964,25764,25764
E1969,Employee_970,Finance,Manager,Active,41475176060,2024-03,24,59,27975,11190,39165,2145,37020,37020
E1970,Employee_971,IT,Analyst,Active,89401970954,2024-09,1,1,24341,9736,34077,777,33300,33300
E1971,Employee_972,Sales,Executive,Active,46111610881,2024-02,7,37,27334,10933,38267,3383,34884,34884
E1972,Employee_973,Operations,Analyst,Active,41265799929,2024-04,8,14,31077,12430,43507,518,42989,42989
E1973,Employee_974,Finance,Executive,Active,53535379067,2024-06,2,2,30835,12334,43169,565,42604,42604
E1974,Employee_975,IT,Analyst,Active,99026134755,2024-02,1,42,17666,7066,24732,666,24066,24066
E1975,Employee_976,Operations,Manager,Active,52147148244,2024-08,6,30,20968,8387,29355,2108,27247,27247
E1976,Employee_977,Operations,Manager,Active,92710242415,2024-08,4,5,22641,9056,31697,3567,28130,28130
E1977,Employee_978,Finance,Executive,Active,43390877475,2024-01,20,2,33565,13426,46991,902,46089,46089
E1978,Employee_979,HR,Officer,Active,59420839164,2024-12,25,55,24834,9933,34767,908,33859,33859
E1979,Employee_980,Finance,Analyst,Active,69511071471,2024-03,4,10,18888,7555,26443,2659,23784,23784
E1980,Employee_981,IT,Officer,Active,99357296469,2024-10,19,14,15840,6336,22176,3845,18331,18331
E1981,Employee_982,Operations,Officer,Active,96487091435,2024-09,12,44,28873,11549,40422,3978,36444,36444
E1982,Employee_983,Finance,Officer,Active,83313886685,2024-05,20,51,25846,10338,36184,3944,32240,32240
E1983,Employee_984,HR,Manager,Active,39606947859,2024-06,19,27,20899,8359,29258,1096,28162,28162
E1984,Employee_985,Finance,Executive,Active,37006237576,2024-04,5,9,35502,14200,49702,3198,46504,46504
E1985,Employee_986,Sales,Executive,Active,13112546713,2024-10,19,37,15565,6226,21791,1562,20229,20229
E1986,Employee_987,HR,Manager,Active,35067214117,2024-02,17,46,21005,8402,29407,2652,26755,26755
E1987,Employee_988,IT,Manager,Active,58601837653,2024-11,24,56,24156,9662,33818,823,32995,32995
E1988,Employee_989,Operations,Executive,Active,60904864585,2024-08,1,49,25474,10189,35663,2482,33181,33181
E1989,Employee_990,Finance,Officer,Active,81397471282,2024-11,24,49,24187,9674,33861,3539,30322,30322
E1990,Employee_991,HR,Analyst,Active,83285483813,2024-06,25,6,22226,8890,31116,1937,29179,29179
E1991,Employee_992,Sales,Analyst,Active,51544170615,2024-05,5,14,24379,9751,34130,928,33202,33202
E1992,Employee_993,HR,Analyst,Active,41513321364,2024-09,8,17,20890,8356,29246,3182,26064,26064
E1993,Employee_994,Sales,Officer,Active,97107737656,2024-01,24,17,28113,11245,39358,3277,36081,36081
E1994,Employee_995,IT,Executive,Inactive,74915154217,2024-05,2,51,19311,7724,27035,3436,23599,23599
E1995,Employee_996,Operations,Manager,Active,69390706680,2024-06,0,40,26446,10578,37024,1584,35440,35440
E1996,Employee_997,IT,Executive,Active,93227850665,2024-05,0,23,39120,15648,54768,2135,52633,52633
E1997,Employee_998,Finance,Officer,Active,56351010582,2024-06,18,1,23848,9539,33387,3878,29509,29509
E1998,Employee_999,HR,Manager,Active,16022862904,2024-06,4,39,34366,13746,48112,1877,46235,46235
E1999,Employee_1000,Sales,Officer,Active,93429540071,2024-07,12,19,21083,8433,29516,892,28624,28624
E2000,Employee_1001,Sales,Analyst,Active,44118267168,2024-04,18,33,27598,11039,38637,2751,35886,35886
E2001,Employee_1002,HR,Analyst,Active,96976911617,2024-11,11,42,31940,12776,44716,2805,41911,41911
E2002,Employee_1003,HR,Officer,Active,83446357678,2024-08,15,25,34403,13761,48164,3033,45131,45131
E2003,Employee_1004,Finance,Manager,Active,11689045220,2024-07,24,6,17580,7032,24612,2040,22572,22572
E2004,Employee_1005,IT,Manager,Active,16943728211,2024-09,24,37,39530,15812,55342,945,54397,54397
E2005,Employee_1006,Sales,Executive,Active,22287037874,2024-07,18,29,28844,11537,40381,1703,38678,38678
E2006,Employee_1007,Finance,Analyst,Active,84501348348,2024-03,2,41,39627,15850,55477,1523,53954,53954
E2007,Employee_1008,IT,Executive,Active,67338666749,2024-03,11,4,24553,9821,34374,841,33533,33533
E2008,Employee_1009,Finance,Executive,Active,58238313780,2024-08,4,10,24386,9754,34140,632,33508,33508
E2009,Employee_1010,Sales,Officer,Active,50390910294,2024-05,1,0,35403,14161,49564,2990,46574,46574
E2010,Employee_1011,HR,Officer,Inactive,95870420144,2024-04,21,33,34522,13808,48330,2359,45971,45971
E2011,Employee_1012,HR,Executive,Active,56680096961,2024-08,6,55,29635,11854,41489,2800,38689,38689
E2012,Employee_1013,IT,Analyst,Active,25103800480,2024-06,12,0,15671,6268,21939,764,21175,21175
E2013,Employee_1014,Operations,Officer,Active,71351891468,2024-02,24,18,15777,6310,22087,592,21495,21495
E2014,Employee_1015,IT,Executive,Active,42286168664,2024-04,14,1,36311,14524,50835,2185,48650,48650
E2015,Employee_1016,Operations,Executive,Active,26527813673,2024-12,21,20,18022,7208,25230,1934,23296,23296
E2016,Employee_1017,Finance,Executive,Active,90252213457,2024-11,2,19,33244,13297,46541,2685,43856,43856
E2017,Employee_1018,Finance,Executive,Active,28425598813,2024-04,20,22,34523,13809,48332,1731,46601,46601
E2018,Employee_1019,Sales,Executive,Active,88174692281,2024-06,19,20,28817,11526,40343,1501,38842,38842
E2019,Employee_1020,Operations,Executive,Active,10410773643,2024-06,4,23,29260,11704,40964,2160,38804,38804
E2020,Employee_1021,Sales,Officer,Active,96385964024,2024-01,23,3,16074,6429,22503,2096,20407,20407
E2021,Employee_1022,HR,Analyst,Active,40803129873,2024-08,7,11,24908,9963,34871,2854,32017,32017
E2022,Employee_1023,Operations,Executive,Inactive,27886817689,2024-06,21,21,24475,9790,34265,765,33500,33500
E2023,Employee_1024,IT,Manager,Active,62902782290,2024-03,0,19,27878,11151,39029,1145,37884,37884
E2024,Employee_1025,HR,Officer,Active,61136883585,2024-09,7,17,30120,12048,42168,2865,39303,39303
E2025,Employee_1026,HR,Officer,Active,56142702699,2024-02,23,0,38147,15258,53405,1636,51769,51769
E2026,Employee_1027,IT,Executive,Active,65236147684,2024-11,17,29,16986,6794,23780,3448,20332,20332
E2027,Employee_1028,HR,Officer,Active,14340284030,2024-08,19,32,25825,10330,36155,1901,34254,34254
E2028,Employee_1029,Operations,Executive,Active,28872473478,2024-10,15,23,24193,9677,33870,953,32917,32917
E2029,Employee_1030,Sales,Analyst,Active,74575757462,2024-03,17,13,37711,15084,52795,2738,50057,50057
E2030,Employee_1031,HR,Analyst,Active,43269588221,2024-12,19,35,32430,12972,45402,2414,42988,42988
E2031,Employee_1032,Operations,Officer,Active,29487729036,2024-05,11,4,17176,6870,24046,1963,22083,22083
E2032,Employee_1033,Finance,Officer,Active,28004311498,2024-06,12,10,33722,13488,47210,1710,45500,45500
E2033,Employee_1034,Operations,Manager,Active,51743793971,2024-10,12,23,25047,10018,35065,1330,33735,33735
E2034,Employee_1035,Sales,Officer,Active,62705907880,2024-06,9,59,31884,12753,44637,1890,42747,42747
E2035,Employee_1036,Operations,Manager,Active,97257479533,2024-04,6,30,33617,13446,47063,1612,45451,45451
E2036,Employee_1037,IT,Analyst,Active,86643566222,2024-03,24,54,19608,7843,27451,2734,24717,24717
E2037,Employee_1038,Sales,Analyst,Active,50700494583,2024-04,13,12,26906,10762,37668,3366,34302,34302
E2038,Employee_1039,Finance,Executive,Active,41792950171,2024-01,23,15,22234,8893,31127,2469,28658,28658
E2039,Employee_1040,IT,Analyst,Active,75089617635,2024-04,15,23,39356,15742,55098,3568,51530,51530
E2040,Employee_1041,Operations,Manager,Active,97501368005,2024-01,14,12,21610,8644,30254,2679,27575,27575
E2041,Employee_1042,Sales,Officer,Active,10897807235,2024-12,11,23,25524,10209,35733,1371,34362,34362
E2042,Employee_1043,Finance,Executive,Active,55938089579,2024-01,8,53,31984,12793,44777,1134,43643,43643
E2043,Employee_1044,IT,Manager,Active,31455556246,2024-10,7,25,28411,11364,39775,1899,37876,37876
E2044,Employee_1045,Finance,Officer,Active,75509119212,2024-06,17,1,35668,14267,49935,1190,48745,48745
E2045,Employee_1046,Operations,Executive,Active,63441545200,2024-05,22,15,24180,9672,33852,3239,30613,30613
E2046,Employee_1047,Finance,Analyst,Active,40949558732,2024-11,17,37,30225,12090,42315,3670,38645,38645
